Pesel,Przedmiot,Wynik,Data_matury
97041783108,Jezyk angielski,70,2027-05-2
97041783108,Matematyka,70,2027-05-3
97100999774,Jezyk polski,81,2027-05-1
97100999774,Jezyk angielski,30,2027-05-2
97100999774,Matematyka,70,2027-05-3
97020721282,Jezyk polski,71,2027-05-1
97020721282,Jezyk angielski,87,2027-05-2
97020721282,Matematyka,78,2027-05-3
91022750644,Jezyk polski,68,2027-05-1
91022750644,Jezyk angielski,76,2027-05-2
91022750644,Matematyka,74,2027-05-3
98050392941,Jezyk polski,96,2027-05-1
98050392941,Jezyk angielski,72,2027-05-2
98050392941,Matematyka,94,2027-05-3
92083123495,Jezyk polski,81,2027-05-1
92083123495,Jezyk angielski,79,2027-05-2
92083123495,Matematyka,86,2027-05-3
97100507869,Jezyk polski,80,2027-05-1
97100507869,Jezyk angielski,71,2027-05-2
97100507869,Matematyka,86,2027-05-3
95012507045,Jezyk polski,87,2027-05-1
95012507045,Jezyk angielski,77,2027-05-2
95012507045,Matematyka,96,2027-05-3
96011553709,Jezyk polski,72,2027-05-1
96011553709,Jezyk angielski,79,2027-05-2
96011553709,Matematyka,79,2027-05-3
98082710807,Jezyk polski,99,2027-05-1
98082710807,Jezyk angielski,31,2027-05-2
98082710807,Matematyka,73,2027-05-3
97121237011,Jezyk polski,78,2027-05-1
97121237011,Jezyk angielski,70,2027-05-2
97121237011,Matematyka,86,2027-05-3
90081168353,Jezyk polski,81,2027-05-1
90081168353,Jezyk angielski,58,2027-05-2
90081168353,Matematyka,100,2027-05-3
90110140660,Jezyk polski,91,2027-05-1
90110140660,Jezyk angielski,93,2027-05-2
90110140660,Matematyka,87,2027-05-3
94110517275,Jezyk polski,96,2027-05-1
94110517275,Jezyk angielski,93,2027-05-2
94110517275,Matematyka,82,2027-05-3
92072405317,Jezyk polski,59,2027-05-1
92072405317,Jezyk angielski,99,2027-05-2
92072405317,Matematyka,92,2027-05-3
98103071061,Jezyk polski,52,2027-05-1
98103071061,Jezyk angielski,89,2027-05-2
98103071061,Matematyka,57,2027-05-3
95010233331,Jezyk polski,83,2027-05-1
95010233331,Jezyk angielski,81,2027-05-2
95010233331,Matematyka,99,2027-05-3
95011335322,Jezyk polski,100,2027-05-1
95011335322,Jezyk angielski,75,2027-05-2
95011335322,Matematyka,84,2027-05-3
99031416003,Jezyk polski,80,2027-05-1
99031416003,Jezyk angielski,100,2027-05-2
99031416003,Matematyka,73,2027-05-3
99042947787,Jezyk polski,45,2027-05-1
99042947787,Jezyk angielski,64,2027-05-2
99042947787,Matematyka,100,2027-05-3
97122504088,Jezyk polski,66,2027-05-1
97122504088,Jezyk angielski,44,2027-05-2
97122504088,Matematyka,88,2027-05-3
96041816629,Jezyk polski,89,2027-05-1
96041816629,Jezyk angielski,75,2027-05-2
96041816629,Matematyka,87,2027-05-3
97070276350,Jezyk polski,74,2027-05-1
97070276350,Jezyk angielski,77,2027-05-2
97070276350,Matematyka,81,2027-05-3
93060684657,Jezyk polski,100,2027-05-1
93060684657,Jezyk angielski,96,2027-05-2
93060684657,Matematyka,12,2027-05-3
95031948278,Jezyk polski,93,2027-05-1
95031948278,Jezyk angielski,94,2027-05-2
95031948278,Matematyka,37,2027-05-3
91121479765,Jezyk polski,68,2027-05-1
91121479765,Jezyk angielski,87,2027-05-2
91121479765,Matematyka,80,2027-05-3
90092981921,Jezyk polski,85,2027-05-1
90092981921,Jezyk angielski,11,2027-05-2
90092981921,Matematyka,88,2027-05-3
92072595090,Jezyk polski,78,2027-05-1
92072595090,Jezyk angielski,80,2027-05-2
92072595090,Matematyka,73,2027-05-3
93121942065,Jezyk polski,93,2027-05-1
93121942065,Jezyk angielski,98,2027-05-2
93121942065,Matematyka,78,2027-05-3
96050781583,Jezyk polski,100,2027-05-1
96050781583,Jezyk angielski,80,2027-05-2
96050781583,Matematyka,74,2027-05-3
95081181760,Jezyk polski,86,2027-05-1
95081181760,Jezyk angielski,77,2027-05-2
95081181760,Matematyka,87,2027-05-3
94011515651,Jezyk polski,89,2027-05-1
94011515651,Jezyk angielski,28,2027-05-2
94011515651,Matematyka,72,2027-05-3
91022638199,Jezyk polski,49,2027-05-1
91022638199,Jezyk angielski,59,2027-05-2
91022638199,Matematyka,71,2027-05-3
93080327660,Jezyk polski,75,2027-05-1
93080327660,Jezyk angielski,98,2027-05-2
93080327660,Matematyka,81,2027-05-3
99062536268,Jezyk polski,85,2027-05-1
99062536268,Jezyk angielski,69,2027-05-2
99062536268,Matematyka,78,2027-05-3
90121252020,Jezyk polski,86,2027-05-1
90121252020,Jezyk angielski,74,2027-05-2
90121252020,Matematyka,100,2027-05-3
95071474531,Jezyk polski,26,2027-05-1
95071474531,Jezyk angielski,88,2027-05-2
95071474531,Matematyka,70,2027-05-3
95070237638,Jezyk polski,81,2027-05-1
95070237638,Jezyk angielski,86,2027-05-2
95070237638,Matematyka,89,2027-05-3
94060372375,Jezyk polski,83,2027-05-1
94060372375,Jezyk angielski,94,2027-05-2
94060372375,Matematyka,72,2027-05-3
99082157689,Jezyk polski,27,2027-05-1
99082157689,Jezyk angielski,83,2027-05-2
99082157689,Matematyka,83,2027-05-3
90110828692,Jezyk polski,70,2027-05-1
90110828692,Jezyk angielski,81,2027-05-2
90110828692,Matematyka,55,2027-05-3
97041571550,Jezyk polski,86,2027-05-1
97041571550,Jezyk angielski,78,2027-05-2
97041571550,Matematyka,89,2027-05-3
91091561185,Jezyk polski,71,2027-05-1
91091561185,Jezyk angielski,99,2027-05-2
91091561185,Matematyka,83,2027-05-3
93010581676,Jezyk polski,71,2027-05-1
93010581676,Jezyk angielski,80,2027-05-2
93010581676,Matematyka,52,2027-05-3
95051987264,Jezyk polski,80,2027-05-1
95051987264,Jezyk angielski,42,2027-05-2
95051987264,Matematyka,92,2027-05-3
97112737984,Jezyk polski,54,2027-05-1
97112737984,Jezyk angielski,96,2027-05-2
97112737984,Matematyka,29,2027-05-3
91032328608,Jezyk polski,98,2027-05-1
91032328608,Jezyk angielski,82,2027-05-2
91032328608,Matematyka,96,2027-05-3
97101641151,Jezyk polski,89,2027-05-1
97101641151,Jezyk angielski,85,2027-05-2
97101641151,Matematyka,70,2027-05-3
91053075075,Jezyk polski,80,2027-05-1
91053075075,Jezyk angielski,73,2027-05-2
91053075075,Matematyka,91,2027-05-3
93090540121,Jezyk polski,68,2027-05-1
93090540121,Jezyk angielski,91,2027-05-2
93090540121,Matematyka,80,2027-05-3
92072299093,Jezyk polski,73,2027-05-1
92072299093,Jezyk angielski,88,2027-05-2
92072299093,Matematyka,58,2027-05-3
92051994997,Jezyk polski,87,2027-05-1
92051994997,Jezyk angielski,65,2027-05-2
92051994997,Matematyka,100,2027-05-3
90012541381,Jezyk polski,70,2027-05-1
90012541381,Jezyk angielski,76,2027-05-2
90012541381,Matematyka,24,2027-05-3
96112406412,Jezyk polski,86,2027-05-1
96112406412,Jezyk angielski,87,2027-05-2
96112406412,Matematyka,57,2027-05-3
98092622745,Jezyk polski,75,2027-05-1
98092622745,Jezyk angielski,78,2027-05-2
98092622745,Matematyka,77,2027-05-3
94110596025,Jezyk polski,79,2027-05-1
94110596025,Jezyk angielski,50,2027-05-2
94110596025,Matematyka,98,2027-05-3
96080155282,Jezyk polski,71,2027-05-1
96080155282,Jezyk angielski,76,2027-05-2
96080155282,Matematyka,54,2027-05-3
91081289484,Jezyk polski,50,2027-05-1
91081289484,Jezyk angielski,94,2027-05-2
91081289484,Matematyka,76,2027-05-3
93102591495,Jezyk polski,77,2027-05-1
93102591495,Jezyk angielski,86,2027-05-2
93102591495,Matematyka,81,2027-05-3
91120680962,Jezyk polski,96,2027-05-1
91120680962,Jezyk angielski,93,2027-05-2
91120680962,Matematyka,55,2027-05-3
93010359121,Jezyk polski,88,2027-05-1
93010359121,Jezyk angielski,100,2027-05-2
93010359121,Matematyka,48,2027-05-3
90042247068,Jezyk polski,87,2027-05-1
90042247068,Jezyk angielski,97,2027-05-2
90042247068,Matematyka,72,2027-05-3
94040579671,Jezyk polski,74,2027-05-1
94040579671,Jezyk angielski,30,2027-05-2
94040579671,Matematyka,57,2027-05-3
92070611589,Jezyk polski,89,2027-05-1
92070611589,Jezyk angielski,85,2027-05-2
92070611589,Matematyka,98,2027-05-3
97060445193,Jezyk polski,71,2027-05-1
97060445193,Jezyk angielski,47,2027-05-2
97060445193,Matematyka,86,2027-05-3
99073010667,Jezyk polski,92,2027-05-1
99073010667,Jezyk angielski,46,2027-05-2
99073010667,Matematyka,91,2027-05-3
92121891225,Jezyk polski,62,2027-05-1
92121891225,Jezyk angielski,84,2027-05-2
92121891225,Matematyka,98,2027-05-3
92041043430,Jezyk polski,82,2027-05-1
92041043430,Jezyk angielski,72,2027-05-2
92041043430,Matematyka,87,2027-05-3
91020673730,Jezyk polski,70,2027-05-1
91020673730,Jezyk angielski,39,2027-05-2
91020673730,Matematyka,85,2027-05-3
93073029148,Jezyk polski,77,2027-05-1
93073029148,Jezyk angielski,80,2027-05-2
93073029148,Matematyka,99,2027-05-3
99063011391,Jezyk polski,93,2027-05-1
99063011391,Jezyk angielski,74,2027-05-2
99063011391,Matematyka,70,2027-05-3
97022320014,Jezyk polski,87,2027-05-1
97022320014,Jezyk angielski,49,2027-05-2
97022320014,Matematyka,37,2027-05-3
93102380435,Jezyk polski,31,2027-05-1
93102380435,Jezyk angielski,85,2027-05-2
93102380435,Matematyka,18,2027-05-3
90041876182,Jezyk polski,82,2027-05-1
90041876182,Jezyk angielski,73,2027-05-2
90041876182,Matematyka,91,2027-05-3
97092963520,Jezyk polski,79,2027-05-1
97092963520,Jezyk angielski,71,2027-05-2
97092963520,Matematyka,89,2027-05-3
93061275045,Jezyk polski,87,2027-05-1
93061275045,Jezyk angielski,72,2027-05-2
93061275045,Matematyka,69,2027-05-3
97011394644,Jezyk polski,33,2027-05-1
97011394644,Jezyk angielski,89,2027-05-2
97011394644,Matematyka,79,2027-05-3
90032608507,Jezyk polski,64,2027-05-1
90032608507,Jezyk angielski,82,2027-05-2
90032608507,Matematyka,77,2027-05-3
93121103143,Jezyk polski,77,2027-05-1
93121103143,Jezyk angielski,84,2027-05-2
93121103143,Matematyka,78,2027-05-3
94111784092,Jezyk polski,100,2027-05-1
94111784092,Jezyk angielski,78,2027-05-2
94111784092,Matematyka,95,2027-05-3
93042088952,Jezyk polski,71,2027-05-1
93042088952,Jezyk angielski,28,2027-05-2
93042088952,Matematyka,100,2027-05-3
96101083729,Jezyk polski,72,2027-05-1
96101083729,Jezyk angielski,81,2027-05-2
96101083729,Matematyka,74,2027-05-3
90030982737,Jezyk polski,37,2027-05-1
90030982737,Jezyk angielski,86,2027-05-2
90030982737,Matematyka,81,2027-05-3
92121722051,Jezyk polski,60,2027-05-1
92121722051,Jezyk angielski,34,2027-05-2
92121722051,Matematyka,72,2027-05-3
90070637259,Jezyk polski,96,2027-05-1
90070637259,Jezyk angielski,92,2027-05-2
90070637259,Matematyka,76,2027-05-3
97062181501,Jezyk polski,70,2027-05-1
97062181501,Jezyk angielski,81,2027-05-2
97062181501,Matematyka,58,2027-05-3
98030144294,Jezyk polski,80,2027-05-1
98030144294,Jezyk angielski,90,2027-05-2
98030144294,Matematyka,85,2027-05-3
95082485870,Jezyk polski,86,2027-05-1
95082485870,Jezyk angielski,75,2027-05-2
95082485870,Matematyka,80,2027-05-3
97060586537,Jezyk polski,85,2027-05-1
97060586537,Jezyk angielski,31,2027-05-2
97060586537,Matematyka,88,2027-05-3
94081195685,Jezyk polski,72,2027-05-1
94081195685,Jezyk angielski,85,2027-05-2
94081195685,Matematyka,79,2027-05-3
95100193006,Jezyk polski,91,2027-05-1
95100193006,Jezyk angielski,83,2027-05-2
95100193006,Matematyka,83,2027-05-3
95120978447,Jezyk polski,74,2027-05-1
95120978447,Jezyk angielski,100,2027-05-2
95120978447,Matematyka,76,2027-05-3
90080985124,Jezyk polski,70,2027-05-1
90080985124,Jezyk angielski,91,2027-05-2
90080985124,Matematyka,73,2027-05-3
97062405120,Jezyk polski,88,2027-05-1
97062405120,Jezyk angielski,71,2027-05-2
97062405120,Matematyka,92,2027-05-3
94121642054,Jezyk polski,72,2027-05-1
94121642054,Jezyk angielski,97,2027-05-2
94121642054,Matematyka,87,2027-05-3
95021456648,Jezyk polski,87,2027-05-1
95021456648,Jezyk angielski,99,2027-05-2
95021456648,Matematyka,92,2027-05-3
91110892113,Jezyk polski,52,2027-05-1
91110892113,Jezyk angielski,75,2027-05-2
91110892113,Matematyka,79,2027-05-3
98011634248,Jezyk polski,83,2027-05-1
98011634248,Jezyk angielski,89,2027-05-2
98011634248,Matematyka,49,2027-05-3
92121342479,Jezyk polski,74,2027-05-1
92121342479,Jezyk angielski,79,2027-05-2
92121342479,Matematyka,70,2027-05-3
95071480615,Jezyk polski,71,2027-05-1
95071480615,Jezyk angielski,77,2027-05-2
95071480615,Matematyka,84,2027-05-3
91101513124,Jezyk polski,83,2027-05-1
91101513124,Jezyk angielski,73,2027-05-2
91101513124,Matematyka,83,2027-05-3
91011693451,Jezyk polski,47,2027-05-1
91011693451,Jezyk angielski,83,2027-05-2
91011693451,Matematyka,29,2027-05-3
92081208929,Jezyk polski,78,2027-05-1
92081208929,Jezyk angielski,42,2027-05-2
92081208929,Matematyka,19,2027-05-3
95031675228,Jezyk polski,94,2027-05-1
95031675228,Jezyk angielski,100,2027-05-2
95031675228,Matematyka,55,2027-05-3
96072939733,Jezyk polski,33,2027-05-1
96072939733,Jezyk angielski,79,2027-05-2
96072939733,Matematyka,14,2027-05-3
94042854129,Jezyk polski,92,2027-05-1
94042854129,Jezyk angielski,71,2027-05-2
94042854129,Matematyka,86,2027-05-3
99092415809,Jezyk polski,44,2027-05-1
99092415809,Jezyk angielski,88,2027-05-2
99092415809,Matematyka,48,2027-05-3
94121383599,Jezyk polski,85,2027-05-1
94121383599,Jezyk angielski,85,2027-05-2
94121383599,Matematyka,89,2027-05-3
97012146783,Jezyk polski,100,2027-05-1
97012146783,Jezyk angielski,37,2027-05-2
97012146783,Matematyka,55,2027-05-3
91110757560,Jezyk polski,70,2027-05-1
91110757560,Jezyk angielski,77,2027-05-2
91110757560,Matematyka,50,2027-05-3
92091282270,Jezyk polski,72,2027-05-1
92091282270,Jezyk angielski,85,2027-05-2
92091282270,Matematyka,81,2027-05-3
91101317377,Jezyk polski,77,2027-05-1
91101317377,Jezyk angielski,79,2027-05-2
91101317377,Matematyka,56,2027-05-3
98010734079,Jezyk polski,69,2027-05-1
98010734079,Jezyk angielski,77,2027-05-2
98010734079,Matematyka,78,2027-05-3
91020755443,Jezyk polski,79,2027-05-1
91020755443,Jezyk angielski,74,2027-05-2
91020755443,Matematyka,52,2027-05-3
99061287288,Jezyk polski,25,2027-05-1
99061287288,Jezyk angielski,55,2027-05-2
99061287288,Matematyka,81,2027-05-3
97073172257,Jezyk polski,64,2027-05-1
97073172257,Jezyk angielski,40,2027-05-2
97073172257,Matematyka,100,2027-05-3
92070767594,Jezyk polski,75,2027-05-1
92070767594,Jezyk angielski,88,2027-05-2
92070767594,Matematyka,73,2027-05-3
99072822737,Jezyk polski,83,2027-05-1
99072822737,Jezyk angielski,82,2027-05-2
99072822737,Matematyka,69,2027-05-3
98082824542,Jezyk polski,83,2027-05-1
98082824542,Jezyk angielski,82,2027-05-2
98082824542,Matematyka,82,2027-05-3
99021409170,Jezyk polski,90,2027-05-1
99021409170,Jezyk angielski,95,2027-05-2
99021409170,Matematyka,78,2027-05-3
95030664201,Jezyk polski,83,2027-05-1
95030664201,Jezyk angielski,47,2027-05-2
95030664201,Matematyka,24,2027-05-3
91022131692,Jezyk polski,46,2027-05-1
91022131692,Jezyk angielski,64,2027-05-2
91022131692,Matematyka,84,2027-05-3
91090935462,Jezyk polski,56,2027-05-1
91090935462,Jezyk angielski,90,2027-05-2
91090935462,Matematyka,86,2027-05-3
93090692729,Jezyk polski,87,2027-05-1
93090692729,Jezyk angielski,85,2027-05-2
93090692729,Matematyka,82,2027-05-3
97020379973,Jezyk polski,88,2027-05-1
97020379973,Jezyk angielski,44,2027-05-2
97020379973,Matematyka,80,2027-05-3
96040562767,Jezyk polski,93,2027-05-1
96040562767,Jezyk angielski,88,2027-05-2
96040562767,Matematyka,80,2027-05-3
92032287643,Jezyk polski,66,2027-05-1
92032287643,Jezyk angielski,100,2027-05-2
92032287643,Matematyka,80,2027-05-3
95061851980,Jezyk polski,90,2027-05-1
95061851980,Jezyk angielski,88,2027-05-2
95061851980,Matematyka,71,2027-05-3
95081679630,Jezyk polski,100,2027-05-1
95081679630,Jezyk angielski,82,2027-05-2
95081679630,Matematyka,81,2027-05-3
94081708089,Jezyk polski,100,2027-05-1
94081708089,Jezyk angielski,12,2027-05-2
94081708089,Matematyka,76,2027-05-3
93061313424,Jezyk polski,48,2027-05-1
93061313424,Jezyk angielski,74,2027-05-2
93061313424,Matematyka,63,2027-05-3
96092528900,Jezyk polski,71,2027-05-1
96092528900,Jezyk angielski,93,2027-05-2
96092528900,Matematyka,84,2027-05-3
98081326335,Jezyk polski,83,2027-05-1
98081326335,Jezyk angielski,100,2027-05-2
98081326335,Matematyka,99,2027-05-3
95051480484,Jezyk polski,83,2027-05-1
95051480484,Jezyk angielski,94,2027-05-2
95051480484,Matematyka,91,2027-05-3
96032677547,Jezyk polski,56,2027-05-1
96032677547,Jezyk angielski,86,2027-05-2
96032677547,Matematyka,73,2027-05-3
93062368218,Jezyk polski,96,2027-05-1
93062368218,Jezyk angielski,67,2027-05-2
93062368218,Matematyka,77,2027-05-3
95102653731,Jezyk polski,43,2027-05-1
95102653731,Jezyk angielski,98,2027-05-2
95102653731,Matematyka,72,2027-05-3
92123118708,Jezyk polski,84,2027-05-1
92123118708,Jezyk angielski,70,2027-05-2
92123118708,Matematyka,89,2027-05-3
97070570676,Jezyk polski,56,2027-05-1
97070570676,Jezyk angielski,47,2027-05-2
97070570676,Matematyka,70,2027-05-3
97090683343,Jezyk polski,97,2027-05-1
97090683343,Jezyk angielski,89,2027-05-2
97090683343,Matematyka,74,2027-05-3
91073165361,Jezyk polski,87,2027-05-1
91073165361,Jezyk angielski,81,2027-05-2
91073165361,Matematyka,79,2027-05-3
99042151115,Jezyk polski,21,2027-05-1
99042151115,Jezyk angielski,28,2027-05-2
99042151115,Matematyka,57,2027-05-3
92110831111,Jezyk polski,94,2027-05-1
92110831111,Jezyk angielski,71,2027-05-2
92110831111,Matematyka,91,2027-05-3
98071250453,Jezyk polski,81,2027-05-1
98071250453,Jezyk angielski,83,2027-05-2
98071250453,Matematyka,94,2027-05-3
99012356500,Jezyk polski,48,2027-05-1
99012356500,Jezyk angielski,91,2027-05-2
99012356500,Matematyka,89,2027-05-3
93011565185,Jezyk polski,78,2027-05-1
93011565185,Jezyk angielski,33,2027-05-2
93011565185,Matematyka,78,2027-05-3
99070180118,Jezyk polski,77,2027-05-1
99070180118,Jezyk angielski,90,2027-05-2
99070180118,Matematyka,77,2027-05-3
98082044825,Jezyk polski,42,2027-05-1
98082044825,Jezyk angielski,89,2027-05-2
98082044825,Matematyka,70,2027-05-3
99031692007,Jezyk polski,84,2027-05-1
99031692007,Jezyk angielski,64,2027-05-2
99031692007,Matematyka,71,2027-05-3
97092587294,Jezyk polski,89,2027-05-1
97092587294,Jezyk angielski,41,2027-05-2
97092587294,Matematyka,24,2027-05-3
91122470338,Jezyk polski,99,2027-05-1
91122470338,Jezyk angielski,79,2027-05-2
91122470338,Matematyka,79,2027-05-3
95092062812,Jezyk polski,100,2027-05-1
95092062812,Jezyk angielski,100,2027-05-2
95092062812,Matematyka,83,2027-05-3
96051009280,Jezyk polski,92,2027-05-1
96051009280,Jezyk angielski,48,2027-05-2
96051009280,Matematyka,94,2027-05-3
93122883145,Jezyk polski,74,2027-05-1
93122883145,Jezyk angielski,23,2027-05-2
93122883145,Matematyka,86,2027-05-3
97101022505,Jezyk polski,75,2027-05-1
97101022505,Jezyk angielski,69,2027-05-2
97101022505,Matematyka,97,2027-05-3
95030584996,Jezyk polski,100,2027-05-1
95030584996,Jezyk angielski,69,2027-05-2
95030584996,Matematyka,80,2027-05-3
95020354336,Jezyk polski,93,2027-05-1
95020354336,Jezyk angielski,97,2027-05-2
95020354336,Matematyka,75,2027-05-3
95071631882,Jezyk polski,100,2027-05-1
95071631882,Jezyk angielski,89,2027-05-2
95071631882,Matematyka,70,2027-05-3
93060687667,Jezyk polski,57,2027-05-1
93060687667,Jezyk angielski,76,2027-05-2
93060687667,Matematyka,76,2027-05-3
91091372376,Jezyk polski,96,2027-05-1
91091372376,Jezyk angielski,74,2027-05-2
91091372376,Matematyka,82,2027-05-3
97122086614,Jezyk polski,70,2027-05-1
97122086614,Jezyk angielski,71,2027-05-2
97122086614,Matematyka,76,2027-05-3
96101723461,Jezyk polski,88,2027-05-1
96101723461,Jezyk angielski,100,2027-05-2
96101723461,Matematyka,51,2027-05-3
96032943866,Jezyk polski,74,2027-05-1
96032943866,Jezyk angielski,93,2027-05-2
96032943866,Matematyka,79,2027-05-3
98110283019,Jezyk polski,38,2027-05-1
98110283019,Jezyk angielski,83,2027-05-2
98110283019,Matematyka,80,2027-05-3
92112063091,Jezyk polski,49,2027-05-1
92112063091,Jezyk angielski,87,2027-05-2
92112063091,Matematyka,53,2027-05-3
92103122642,Jezyk polski,70,2027-05-1
92103122642,Jezyk angielski,72,2027-05-2
92103122642,Matematyka,89,2027-05-3
90090682725,Jezyk polski,91,2027-05-1
90090682725,Jezyk angielski,45,2027-05-2
90090682725,Matematyka,79,2027-05-3
90082124691,Jezyk polski,71,2027-05-1
90082124691,Jezyk angielski,70,2027-05-2
90082124691,Matematyka,53,2027-05-3
92052614380,Jezyk polski,69,2027-05-1
92052614380,Jezyk angielski,100,2027-05-2
92052614380,Matematyka,68,2027-05-3
92111057284,Jezyk polski,80,2027-05-1
92111057284,Jezyk angielski,56,2027-05-2
92111057284,Matematyka,87,2027-05-3
98111590354,Jezyk polski,29,2027-05-1
98111590354,Jezyk angielski,96,2027-05-2
98111590354,Matematyka,60,2027-05-3
93040196853,Jezyk polski,41,2027-05-1
93040196853,Jezyk angielski,75,2027-05-2
93040196853,Matematyka,97,2027-05-3
99052744392,Jezyk polski,63,2027-05-1
99052744392,Jezyk angielski,77,2027-05-2
99052744392,Matematyka,22,2027-05-3
91020413752,Jezyk polski,89,2027-05-1
91020413752,Jezyk angielski,67,2027-05-2
91020413752,Matematyka,77,2027-05-3
99121078946,Jezyk polski,70,2027-05-1
99121078946,Jezyk angielski,78,2027-05-2
99121078946,Matematyka,94,2027-05-3
97072385685,Jezyk polski,85,2027-05-1
97072385685,Jezyk angielski,80,2027-05-2
97072385685,Matematyka,37,2027-05-3
93061787113,Jezyk polski,76,2027-05-1
93061787113,Jezyk angielski,89,2027-05-2
