Pesel,Przedmiot,Wynik,Data_matury
99083123012,Jezyk angielski,82,2026-05-2
99083123012,Matematyka,93,2026-05-3
91122100749,Jezyk polski,98,2026-05-1
91122100749,Jezyk angielski,38,2026-05-2
91122100749,Matematyka,28,2026-05-3
97100578717,Jezyk polski,74,2026-05-1
97100578717,Jezyk angielski,94,2026-05-2
97100578717,Matematyka,73,2026-05-3
98021427962,Jezyk polski,84,2026-05-1
98021427962,Jezyk angielski,72,2026-05-2
98021427962,Matematyka,84,2026-05-3
94033136704,Jezyk polski,70,2026-05-1
94033136704,Jezyk angielski,99,2026-05-2
94033136704,Matematyka,81,2026-05-3
96081734460,Jezyk polski,33,2026-05-1
96081734460,Jezyk angielski,88,2026-05-2
96081734460,Matematyka,93,2026-05-3
96091760763,Jezyk polski,29,2026-05-1
96091760763,Jezyk angielski,41,2026-05-2
96091760763,Matematyka,100,2026-05-3
96030186010,Jezyk polski,87,2026-05-1
96030186010,Jezyk angielski,79,2026-05-2
96030186010,Matematyka,13,2026-05-3
98012895035,Jezyk polski,72,2026-05-1
98012895035,Jezyk angielski,84,2026-05-2
98012895035,Matematyka,97,2026-05-3
97122681635,Jezyk polski,89,2026-05-1
97122681635,Jezyk angielski,79,2026-05-2
97122681635,Matematyka,100,2026-05-3
91051146557,Jezyk polski,78,2026-05-1
91051146557,Jezyk angielski,97,2026-05-2
91051146557,Matematyka,84,2026-05-3
91071776703,Jezyk polski,81,2026-05-1
91071776703,Jezyk angielski,80,2026-05-2
91071776703,Matematyka,73,2026-05-3
91042317476,Jezyk polski,100,2026-05-1
91042317476,Jezyk angielski,80,2026-05-2
91042317476,Matematyka,90,2026-05-3
92110177264,Jezyk polski,95,2026-05-1
92110177264,Jezyk angielski,95,2026-05-2
92110177264,Matematyka,75,2026-05-3
94090437569,Jezyk polski,82,2026-05-1
94090437569,Jezyk angielski,100,2026-05-2
94090437569,Matematyka,80,2026-05-3
92121360220,Jezyk polski,78,2026-05-1
92121360220,Jezyk angielski,43,2026-05-2
92121360220,Matematyka,77,2026-05-3
92011385678,Jezyk polski,84,2026-05-1
92011385678,Jezyk angielski,92,2026-05-2
92011385678,Matematyka,80,2026-05-3
90012125206,Jezyk polski,78,2026-05-1
90012125206,Jezyk angielski,71,2026-05-2
90012125206,Matematyka,93,2026-05-3
91061185306,Jezyk polski,50,2026-05-1
91061185306,Jezyk angielski,84,2026-05-2
91061185306,Matematyka,70,2026-05-3
99112867267,Jezyk polski,62,2026-05-1
99112867267,Jezyk angielski,70,2026-05-2
99112867267,Matematyka,51,2026-05-3
92042761937,Jezyk polski,100,2026-05-1
92042761937,Jezyk angielski,100,2026-05-2
92042761937,Matematyka,79,2026-05-3
96092215651,Jezyk polski,87,2026-05-1
96092215651,Jezyk angielski,82,2026-05-2
96092215651,Matematyka,86,2026-05-3
96050500942,Jezyk polski,94,2026-05-1
96050500942,Jezyk angielski,72,2026-05-2
96050500942,Matematyka,74,2026-05-3
91101985200,Jezyk polski,84,2026-05-1
91101985200,Jezyk angielski,88,2026-05-2
91101985200,Matematyka,93,2026-05-3
97081363283,Jezyk polski,71,2026-05-1
97081363283,Jezyk angielski,79,2026-05-2
97081363283,Matematyka,25,2026-05-3
90033075571,Jezyk polski,83,2026-05-1
90033075571,Jezyk angielski,50,2026-05-2
90033075571,Matematyka,73,2026-05-3
99111394733,Jezyk polski,88,2026-05-1
99111394733,Jezyk angielski,71,2026-05-2
99111394733,Matematyka,71,2026-05-3
95070154405,Jezyk polski,71,2026-05-1
95070154405,Jezyk angielski,90,2026-05-2
95070154405,Matematyka,82,2026-05-3
94031909256,Jezyk polski,91,2026-05-1
94031909256,Jezyk angielski,34,2026-05-2
94031909256,Matematyka,39,2026-05-3
99112378891,Jezyk polski,98,2026-05-1
99112378891,Jezyk angielski,70,2026-05-2
99112378891,Matematyka,60,2026-05-3
95062457284,Jezyk polski,39,2026-05-1
95062457284,Jezyk angielski,83,2026-05-2
95062457284,Matematyka,29,2026-05-3
97052995510,Jezyk polski,91,2026-05-1
97052995510,Jezyk angielski,86,2026-05-2
97052995510,Matematyka,37,2026-05-3
97032628267,Jezyk polski,36,2026-05-1
97032628267,Jezyk angielski,71,2026-05-2
97032628267,Matematyka,85,2026-05-3
90072563484,Jezyk polski,100,2026-05-1
90072563484,Jezyk angielski,68,2026-05-2
90072563484,Matematyka,87,2026-05-3
97112010210,Jezyk polski,92,2026-05-1
97112010210,Jezyk angielski,84,2026-05-2
97112010210,Matematyka,44,2026-05-3
91011927059,Jezyk polski,71,2026-05-1
91011927059,Jezyk angielski,68,2026-05-2
91011927059,Matematyka,85,2026-05-3
94122602532,Jezyk polski,83,2026-05-1
94122602532,Jezyk angielski,78,2026-05-2
94122602532,Matematyka,62,2026-05-3
99072566589,Jezyk polski,100,2026-05-1
99072566589,Jezyk angielski,78,2026-05-2
99072566589,Matematyka,87,2026-05-3
92080115503,Jezyk polski,100,2026-05-1
92080115503,Jezyk angielski,84,2026-05-2
92080115503,Matematyka,81,2026-05-3
97051620248,Jezyk polski,97,2026-05-1
97051620248,Jezyk angielski,50,2026-05-2
97051620248,Matematyka,89,2026-05-3
96090726072,Jezyk polski,82,2026-05-1
96090726072,Jezyk angielski,99,2026-05-2
96090726072,Matematyka,93,2026-05-3
96110901216,Jezyk polski,86,2026-05-1
96110901216,Jezyk angielski,87,2026-05-2
96110901216,Matematyka,44,2026-05-3
92040141078,Jezyk polski,70,2026-05-1
92040141078,Jezyk angielski,91,2026-05-2
92040141078,Matematyka,68,2026-05-3
98122678032,Jezyk polski,88,2026-05-1
98122678032,Jezyk angielski,82,2026-05-2
98122678032,Matematyka,34,2026-05-3
97061753781,Jezyk polski,44,2026-05-1
97061753781,Jezyk angielski,76,2026-05-2
97061753781,Matematyka,72,2026-05-3
98110883264,Jezyk polski,85,2026-05-1
98110883264,Jezyk angielski,99,2026-05-2
98110883264,Matematyka,70,2026-05-3
95121714952,Jezyk polski,84,2026-05-1
95121714952,Jezyk angielski,33,2026-05-2
95121714952,Matematyka,85,2026-05-3
98103111060,Jezyk polski,73,2026-05-1
98103111060,Jezyk angielski,74,2026-05-2
98103111060,Matematyka,65,2026-05-3
94060355099,Jezyk polski,77,2026-05-1
94060355099,Jezyk angielski,80,2026-05-2
94060355099,Matematyka,78,2026-05-3
92090868211,Jezyk polski,95,2026-05-1
92090868211,Jezyk angielski,88,2026-05-2
92090868211,Matematyka,78,2026-05-3
98122913849,Jezyk polski,89,2026-05-1
98122913849,Jezyk angielski,38,2026-05-2
98122913849,Matematyka,83,2026-05-3
99100495113,Jezyk polski,72,2026-05-1
99100495113,Jezyk angielski,74,2026-05-2
99100495113,Matematyka,85,2026-05-3
93031169244,Jezyk polski,92,2026-05-1
93031169244,Jezyk angielski,82,2026-05-2
93031169244,Matematyka,99,2026-05-3
90101302853,Jezyk polski,76,2026-05-1
90101302853,Jezyk angielski,87,2026-05-2
90101302853,Matematyka,82,2026-05-3
97031507264,Jezyk polski,84,2026-05-1
97031507264,Jezyk angielski,82,2026-05-2
97031507264,Matematyka,84,2026-05-3
95101449809,Jezyk polski,76,2026-05-1
95101449809,Jezyk angielski,99,2026-05-2
95101449809,Matematyka,100,2026-05-3
94112879595,Jezyk polski,73,2026-05-1
94112879595,Jezyk angielski,94,2026-05-2
94112879595,Matematyka,83,2026-05-3
94030339421,Jezyk polski,82,2026-05-1
94030339421,Jezyk angielski,96,2026-05-2
94030339421,Matematyka,78,2026-05-3
91091330495,Jezyk polski,96,2026-05-1
91091330495,Jezyk angielski,50,2026-05-2
91091330495,Matematyka,84,2026-05-3
91102221321,Jezyk polski,100,2026-05-1
91102221321,Jezyk angielski,66,2026-05-2
91102221321,Matematyka,74,2026-05-3
97102067761,Jezyk polski,70,2026-05-1
97102067761,Jezyk angielski,74,2026-05-2
97102067761,Matematyka,70,2026-05-3
90010466073,Jezyk polski,93,2026-05-1
90010466073,Jezyk angielski,71,2026-05-2
90010466073,Matematyka,88,2026-05-3
90110454972,Jezyk polski,92,2026-05-1
90110454972,Jezyk angielski,47,2026-05-2
90110454972,Matematyka,61,2026-05-3
94121130993,Jezyk polski,95,2026-05-1
94121130993,Jezyk angielski,89,2026-05-2
94121130993,Matematyka,80,2026-05-3
99010911644,Jezyk polski,89,2026-05-1
99010911644,Jezyk angielski,66,2026-05-2
99010911644,Matematyka,80,2026-05-3
97091288295,Jezyk polski,71,2026-05-1
97091288295,Jezyk angielski,89,2026-05-2
97091288295,Matematyka,83,2026-05-3
95041515491,Jezyk polski,82,2026-05-1
95041515491,Jezyk angielski,58,2026-05-2
95041515491,Matematyka,80,2026-05-3
91012398355,Jezyk polski,63,2026-05-1
91012398355,Jezyk angielski,72,2026-05-2
91012398355,Matematyka,100,2026-05-3
92050306502,Jezyk polski,58,2026-05-1
92050306502,Jezyk angielski,87,2026-05-2
92050306502,Matematyka,99,2026-05-3
96101556391,Jezyk polski,67,2026-05-1
96101556391,Jezyk angielski,32,2026-05-2
96101556391,Matematyka,80,2026-05-3
92032854162,Jezyk polski,69,2026-05-1
92032854162,Jezyk angielski,63,2026-05-2
92032854162,Matematyka,74,2026-05-3
94060476901,Jezyk polski,21,2026-05-1
94060476901,Jezyk angielski,89,2026-05-2
94060476901,Matematyka,31,2026-05-3
97032618363,Jezyk polski,74,2026-05-1
97032618363,Jezyk angielski,73,2026-05-2
97032618363,Matematyka,90,2026-05-3
96013161946,Jezyk polski,43,2026-05-1
96013161946,Jezyk angielski,60,2026-05-2
96013161946,Matematyka,35,2026-05-3
97042899349,Jezyk polski,70,2026-05-1
97042899349,Jezyk angielski,79,2026-05-2
97042899349,Matematyka,83,2026-05-3
99090452916,Jezyk polski,79,2026-05-1
99090452916,Jezyk angielski,82,2026-05-2
99090452916,Matematyka,89,2026-05-3
93042005016,Jezyk polski,73,2026-05-1
93042005016,Jezyk angielski,80,2026-05-2
93042005016,Matematyka,71,2026-05-3
96072276719,Jezyk polski,86,2026-05-1
96072276719,Jezyk angielski,80,2026-05-2
96072276719,Matematyka,74,2026-05-3
98031943694,Jezyk polski,71,2026-05-1
98031943694,Jezyk angielski,83,2026-05-2
98031943694,Matematyka,53,2026-05-3
90031215531,Jezyk polski,85,2026-05-1
90031215531,Jezyk angielski,84,2026-05-2
90031215531,Matematyka,77,2026-05-3
97021879694,Jezyk polski,39,2026-05-1
97021879694,Jezyk angielski,56,2026-05-2
97021879694,Matematyka,78,2026-05-3
93052618152,Jezyk polski,72,2026-05-1
93052618152,Jezyk angielski,77,2026-05-2
93052618152,Matematyka,76,2026-05-3
98062182233,Jezyk polski,100,2026-05-1
98062182233,Jezyk angielski,84,2026-05-2
98062182233,Matematyka,88,2026-05-3
95032785593,Jezyk polski,78,2026-05-1
95032785593,Jezyk angielski,94,2026-05-2
95032785593,Matematyka,92,2026-05-3
95010895760,Jezyk polski,93,2026-05-1
95010895760,Jezyk angielski,86,2026-05-2
95010895760,Matematyka,76,2026-05-3
98091518711,Jezyk polski,92,2026-05-1
98091518711,Jezyk angielski,78,2026-05-2
98091518711,Matematyka,84,2026-05-3
93010739376,Jezyk polski,70,2026-05-1
93010739376,Jezyk angielski,82,2026-05-2
93010739376,Matematyka,100,2026-05-3
98032897756,Jezyk polski,13,2026-05-1
98032897756,Jezyk angielski,90,2026-05-2
98032897756,Matematyka,78,2026-05-3
96020892017,Jezyk polski,79,2026-05-1
96020892017,Jezyk angielski,93,2026-05-2
96020892017,Matematyka,91,2026-05-3
94033093979,Jezyk polski,83,2026-05-1
94033093979,Jezyk angielski,79,2026-05-2
94033093979,Matematyka,76,2026-05-3
98101850192,Jezyk polski,48,2026-05-1
98101850192,Jezyk angielski,85,2026-05-2
98101850192,Matematyka,97,2026-05-3
99061010149,Jezyk polski,65,2026-05-1
99061010149,Jezyk angielski,72,2026-05-2
99061010149,Matematyka,85,2026-05-3
96021442693,Jezyk polski,51,2026-05-1
96021442693,Jezyk angielski,70,2026-05-2
96021442693,Matematyka,82,2026-05-3
93050144376,Jezyk polski,76,2026-05-1
93050144376,Jezyk angielski,80,2026-05-2
93050144376,Matematyka,86,2026-05-3
97081551251,Jezyk polski,85,2026-05-1
97081551251,Jezyk angielski,83,2026-05-2
97081551251,Matematyka,71,2026-05-3
91122788590,Jezyk polski,92,2026-05-1
91122788590,Jezyk angielski,84,2026-05-2
91122788590,Matematyka,86,2026-05-3
92031470792,Jezyk polski,86,2026-05-1
92031470792,Jezyk angielski,96,2026-05-2
92031470792,Matematyka,75,2026-05-3
95011970307,Jezyk polski,72,2026-05-1
95011970307,Jezyk angielski,71,2026-05-2
95011970307,Matematyka,72,2026-05-3
99041605202,Jezyk polski,100,2026-05-1
99041605202,Jezyk angielski,89,2026-05-2
99041605202,Matematyka,95,2026-05-3
97090606694,Jezyk polski,77,2026-05-1
97090606694,Jezyk angielski,51,2026-05-2
97090606694,Matematyka,100,2026-05-3
99040150864,Jezyk polski,71,2026-05-1
99040150864,Jezyk angielski,72,2026-05-2
99040150864,Matematyka,94,2026-05-3
92062300222,Jezyk polski,100,2026-05-1
92062300222,Jezyk angielski,89,2026-05-2
92062300222,Matematyka,43,2026-05-3
98062910922,Jezyk polski,78,2026-05-1
98062910922,Jezyk angielski,86,2026-05-2
98062910922,Matematyka,72,2026-05-3
93051210706,Jezyk polski,35,2026-05-1
93051210706,Jezyk angielski,84,2026-05-2
93051210706,Matematyka,79,2026-05-3
93070732931,Jezyk polski,88,2026-05-1
93070732931,Jezyk angielski,97,2026-05-2
93070732931,Matematyka,62,2026-05-3
92072670218,Jezyk polski,56,2026-05-1
92072670218,Jezyk angielski,42,2026-05-2
92072670218,Matematyka,71,2026-05-3
96033145939,Jezyk polski,51,2026-05-1
96033145939,Jezyk angielski,83,2026-05-2
96033145939,Matematyka,95,2026-05-3
95112869537,Jezyk polski,88,2026-05-1
95112869537,Jezyk angielski,51,2026-05-2
95112869537,Matematyka,58,2026-05-3
96101810073,Jezyk polski,77,2026-05-1
96101810073,Jezyk angielski,42,2026-05-2
96101810073,Matematyka,70,2026-05-3
92072452210,Jezyk polski,81,2026-05-1
92072452210,Jezyk angielski,99,2026-05-2
92072452210,Matematyka,80,2026-05-3
96080513897,Jezyk polski,97,2026-05-1
96080513897,Jezyk angielski,73,2026-05-2
96080513897,Matematyka,77,2026-05-3
93120888692,Jezyk polski,74,2026-05-1
93120888692,Jezyk angielski,84,2026-05-2
93120888692,Matematyka,75,2026-05-3
95110594914,Jezyk polski,70,2026-05-1
95110594914,Jezyk angielski,80,2026-05-2
95110594914,Matematyka,87,2026-05-3
93100805143,Jezyk polski,95,2026-05-1
93100805143,Jezyk angielski,39,2026-05-2
93100805143,Matematyka,74,2026-05-3
91101092269,Jezyk polski,79,2026-05-1
91101092269,Jezyk angielski,80,2026-05-2
91101092269,Matematyka,100,2026-05-3
99032869190,Jezyk polski,98,2026-05-1
99032869190,Jezyk angielski,94,2026-05-2
99032869190,Matematyka,93,2026-05-3
99121981495,Jezyk polski,69,2026-05-1
99121981495,Jezyk angielski,58,2026-05-2
99121981495,Matematyka,72,2026-05-3
97121512592,Jezyk polski,100,2026-05-1
97121512592,Jezyk angielski,95,2026-05-2
97121512592,Matematyka,85,2026-05-3
95092791437,Jezyk polski,81,2026-05-1
95092791437,Jezyk angielski,36,2026-05-2
95092791437,Matematyka,99,2026-05-3
96100639259,Jezyk polski,51,2026-05-1
96100639259,Jezyk angielski,86,2026-05-2
96100639259,Matematyka,89,2026-05-3
97051896751,Jezyk polski,78,2026-05-1
97051896751,Jezyk angielski,82,2026-05-2
97051896751,Matematyka,36,2026-05-3
98100998534,Jezyk polski,89,2026-05-1
98100998534,Jezyk angielski,93,2026-05-2
98100998534,Matematyka,72,2026-05-3
98010200194,Jezyk polski,58,2026-05-1
98010200194,Jezyk angielski,83,2026-05-2
98010200194,Matematyka,41,2026-05-3
90070801012,Jezyk polski,76,2026-05-1
90070801012,Jezyk angielski,81,2026-05-2
90070801012,Matematyka,81,2026-05-3
95110821904,Jezyk polski,74,2026-05-1
95110821904,Jezyk angielski,68,2026-05-2
95110821904,Matematyka,96,2026-05-3
97120758595,Jezyk polski,100,2026-05-1
97120758595,Jezyk angielski,35,2026-05-2
97120758595,Matematyka,37,2026-05-3
92011756135,Jezyk polski,85,2026-05-1
92011756135,Jezyk angielski,40,2026-05-2
92011756135,Matematyka,65,2026-05-3
90070947000,Jezyk polski,96,2026-05-1
90070947000,Jezyk angielski,82,2026-05-2
90070947000,Matematyka,93,2026-05-3
92110538582,Jezyk polski,86,2026-05-1
92110538582,Jezyk angielski,81,2026-05-2
92110538582,Matematyka,89,2026-05-3
95112999786,Jezyk polski,62,2026-05-1
95112999786,Jezyk angielski,99,2026-05-2
95112999786,Matematyka,88,2026-05-3
90102705945,Jezyk polski,34,2026-05-1
90102705945,Jezyk angielski,90,2026-05-2
90102705945,Matematyka,75,2026-05-3
95110273336,Jezyk polski,89,2026-05-1
95110273336,Jezyk angielski,100,2026-05-2
95110273336,Matematyka,89,2026-05-3
90110900008,Jezyk polski,50,2026-05-1
90110900008,Jezyk angielski,73,2026-05-2
90110900008,Matematyka,76,2026-05-3
94011870709,Jezyk polski,80,2026-05-1
94011870709,Jezyk angielski,100,2026-05-2
94011870709,Matematyka,54,2026-05-3
90012282109,Jezyk polski,100,2026-05-1
90012282109,Jezyk angielski,95,2026-05-2
90012282109,Matematyka,83,2026-05-3
98071784222,Jezyk polski,70,2026-05-1
98071784222,Jezyk angielski,62,2026-05-2
98071784222,Matematyka,82,2026-05-3
98010600550,Jezyk polski,31,2026-05-1
98010600550,Jezyk angielski,82,2026-05-2
98010600550,Matematyka,82,2026-05-3
94070979108,Jezyk polski,86,2026-05-1
94070979108,Jezyk angielski,88,2026-05-2
94070979108,Matematyka,78,2026-05-3
91102028157,Jezyk polski,79,2026-05-1
91102028157,Jezyk angielski,85,2026-05-2
91102028157,Matematyka,94,2026-05-3
97031888871,Jezyk polski,77,2026-05-1
97031888871,Jezyk angielski,81,2026-05-2
97031888871,Matematyka,30,2026-05-3
96040666164,Jezyk polski,86,2026-05-1
96040666164,Jezyk angielski,90,2026-05-2
96040666164,Matematyka,86,2026-05-3
91101042479,Jezyk polski,64,2026-05-1
91101042479,Jezyk angielski,85,2026-05-2
91101042479,Matematyka,89,2026-05-3
99070962455,Jezyk polski,86,2026-05-1
99070962455,Jezyk angielski,84,2026-05-2
99070962455,Matematyka,72,2026-05-3
97091750125,Jezyk polski,100,2026-05-1
97091750125,Jezyk angielski,75,2026-05-2
97091750125,Matematyka,96,2026-05-3
94082171301,Jezyk polski,100,2026-05-1
94082171301,Jezyk angielski,44,2026-05-2
94082171301,Matematyka,66,2026-05-3
92010214243,Jezyk polski,72,2026-05-1
92010214243,Jezyk angielski,84,2026-05-2
92010214243,Matematyka,93,2026-05-3
92050692872,Jezyk polski,37,2026-05-1
92050692872,Jezyk angielski,85,2026-05-2
92050692872,Matematyka,87,2026-05-3
98010593089,Jezyk polski,71,2026-05-1
98010593089,Jezyk angielski,57,2026-05-2
98010593089,Matematyka,72,2026-05-3
96020130070,Jezyk polski,71,2026-05-1
96020130070,Jezyk angielski,85,2026-05-2
96020130070,Matematyka,89,2026-05-3
99070393101,Jezyk polski,96,2026-05-1
99070393101,Jezyk angielski,87,2026-05-2
99070393101,Matematyka,70,2026-05-3
93110476483,Jezyk polski,86,2026-05-1
93110476483,Jezyk angielski,20,2026-05-2
93110476483,Matematyka,76,2026-05-3
95081488355,Jezyk polski,24,2026-05-1
95081488355,Jezyk angielski,89,2026-05-2
95081488355,Matematyka,89,2026-05-3
97120950997,Jezyk polski,100,2026-05-1
97120950997,Jezyk angielski,85,2026-05-2
97120950997,Matematyka,86,2026-05-3
98011141038,Jezyk polski,57,2026-05-1
98011141038,Jezyk angielski,86,2026-05-2
98011141038,Matematyka,83,2026-05-3
91061827606,Jezyk polski,83,2026-05-1
91061827606,Jezyk angielski,54,2026-05-2
91061827606,Matematyka,92,2026-05-3
94110471294,Jezyk polski,100,2026-05-1
94110471294,Jezyk angielski,25,2026-05-2
94110471294,Matematyka,52,2026-05-3
95030121188,Jezyk polski,81,2026-05-1
95030121188,Jezyk angielski,84,2026-05-2
95030121188,Matematyka,71,2026-05-3
93053028442,Jezyk polski,74,2026-05-1
93053028442,Jezyk angielski,86,2026-05-2
93053028442,Matematyka,46,2026-05-3
93120870912,Jezyk polski,76,2026-05-1
93120870912,Jezyk angielski,64,2026-05-2
93120870912,Matematyka,76,2026-05-3
97092605370,Jezyk polski,70,2026-05-1
97092605370,Jezyk angielski,76,2026-05-2
97092605370,Matematyka,87,2026-05-3
91091140586,Jezyk polski,81,2026-05-1
91091140586,Jezyk angielski,44,2026-05-2
91091140586,Matematyka,94,2026-05-3
92091864599,Jezyk polski,83,2026-05-1
92091864599,Jezyk angielski,94,2026-05-2
92091864599,Matematyka,95,2026-05-3
92031678893,Jezyk polski,17,2026-05-1
92031678893,Jezyk angielski,58,2026-05-2
92031678893,Matematyka,76,2026-05-3
99110937908,Jezyk polski,86,2026-05-1
99110937908,Jezyk angielski,87,2026-05-2
99110937908,Matematyka,88,2026-05-3
96031337057,Jezyk polski,80,2026-05-1
96031337057,Jezyk angielski,74,2026-05-2
96031337057,Matematyka,100,2026-05-3
95011232476,Jezyk polski,84,2026-05-1
95011232476,Jezyk angielski,87,2026-05-2
95011232476,Matematyka,81,2026-05-3
95071919977,Jezyk polski,89,2026-05-1
95071919977,Jezyk angielski,91,2026-05-2
95071919977,Matematyka,91,2026-05-3
92100784074,Jezyk polski,100,2026-05-1
92100784074,Jezyk angielski,36,2026-05-2
92100784074,Matematyka,81,2026-05-3
94012724731,Jezyk polski,80,2026-05-1
94012724731,Jezyk angielski,70,2026-05-2
94012724731,Matematyka,89,2026-05-3
91111431382,Jezyk polski,70,2026-05-1
91111431382,Jezyk angielski,77,2026-05-2
91111431382,Matematyka,75,2026-05-3
95080586580,Jezyk polski,83,2026-05-1
95080586580,Jezyk angielski,82,2026-05-2
95080586580,Matematyka,86,2026-05-3
93030461811,Jezyk polski,30,2026-05-1
93030461811,Jezyk angielski,86,2026-05-2
93030461811,Matematyka,93,2026-05-3
97012737288,Jezyk polski,87,2026-05-1
97012737288,Jezyk angielski,78,2026-05-2
97012737288,Matematyka,98,2026-05-3
99052566273,Jezyk polski,71,2026-05-1
99052566273,Jezyk angielski,97,2026-05-2
99052566273,Matematyka,82,2026-05-3
94012617895,Jezyk polski,65,2026-05-1
94012617895,Jezyk angielski,72,2026-05-2
94012617895,Matematyka,79,2026-05-3
94081206754,Jezyk polski,86,2026-05-1
94081206754,Jezyk angielski,94,2026-05-2
94081206754,Matematyka,84,2026-05-3
98050594770,Jezyk polski,92,2026-05-1
98050594770,Jezyk angielski,87,2026-05-2
